uid,airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,equipment,airports-extended-geo-uk-only-join_country,airports-extended-geo-uk-only-join_type,layer,path,dest-airports_name,dest-airports_city,dest-airports_country,dest-airports_lat,dest-airports_long,dest-airports_type,src-airports_name,src-airports_city,src-airports_country,src-airports_lat,src-airports_long,src-airports_type
53610,TOM,"5013",TFS,"1056",NCL,"521",,0,73H,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289,airport
53611,TOM,"5013",TFS,"1056",STN,"548",,0,73H,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,airport,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289,airport
53621,TP,"4869",AUH,"2179",LHR,"507",Y,0,"346",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,24.4330005645752,54.6511001586914,airport
53657,TP,"4869",FNC,"4091",LGW,"502",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Madeira Airport,Funchal,Portugal,32.697899,-16.7745,airport
53722,TP,"4869",LIS,"1638",LGW,"502",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592,airport
53723,TP,"4869",LIS,"1638",LHR,"507",,0,319 320 321,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592,airport
53727,TP,"4869",LIS,"1638",MAN,"478",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592,airport
53791,TP,"4869",OPO,"1636",LGW,"502",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Francisco de Sá Carneiro Airport,Porto,Portugal,41.2481002808,-8.68138980865,airport
54004,TS,"1317",YUL,"146",LGW,"502",,0,"310",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.4706001282,-73.7407989502,airport
54021,TS,"1317",YVR,"156",LGW,"502",,0,"330",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Vancouver International Airport,Vancouver,Canada,49.193901062,-123.183998108,airport
54022,TS,"1317",YVR,"156",MAN,"478",,0,"330",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Vancouver International Airport,Vancouver,Canada,49.193901062,-123.183998108,airport
54027,TS,"1317",YYC,"178",GLA,"534",,0,"330",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Calgary International Airport,Calgary,Canada,51.113899231,-114.019996643,airport
54028,TS,"1317",YYC,"178",LGW,"502",,0,"330",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Calgary International Airport,Calgary,Canada,51.113899231,-114.019996643,airport
54029,TS,"1317",YYC,"178",MAN,"478",,0,"330",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Calgary International Airport,Calgary,Canada,51.113899231,-114.019996643,airport
54041,TS,"1317",YYZ,"193",GLA,"534",,0,"310",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Lester B. Pearson International Airport,Toronto,Canada,43.6772003174,-79.6305999756,airport
54043,TS,"1317",YYZ,"193",LGW,"502",,0,"330",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Lester B. Pearson International Airport,Toronto,Canada,43.6772003174,-79.6305999756,airport
54045,TS,"1317",YYZ,"193",MAN,"478",,0,310 330,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Lester B. Pearson International Airport,Toronto,Canada,43.6772003174,-79.6305999756,airport
54220,TU,"4870",TUN,"287",LHR,"507",,0,32A,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,airport,Tunis Carthage International Airport,Tunis,Tunisia,36.851001739502,10.2271995544434,airport
54381,U2,"2297",ABZ,"532",LGW,"502",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
54382,U2,"2297",ABZ,"532",LTN,"492",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,airport,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,airport
54383,U2,"2297",ACE,"1055",LGW,"502",,0,"320",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,airport
54384,U2,"2297",ACE,"1055",LPL,"491",,0,"320",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,airport,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,airport
54385,U2,"2297",ADB,"1706",LGW,"502",,0,"320",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Adnan Menderes International Airport,Izmir,Turkey,38.2924003601,27.156999588,airport
54387,U2,"2297",AGA,"1064",LGW,"502",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Al Massira Airport,Agadir,Morocco,30.3250007629395,-9.41306972503662,airport
54390,U2,"2297",AGP,"1230",BFS,"465",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54391,U2,"2297",AGP,"1230",BRS,"490",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54394,U2,"2297",AGP,"1230",GLA,"534",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54396,U2,"2297",AGP,"1230",LGW,"502",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54397,U2,"2297",AGP,"1230",LPL,"491",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54398,U2,"2297",AGP,"1230",LTN,"492",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54399,U2,"2297",AGP,"1230",MAN,"478",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54401,U2,"2297",AGP,"1230",NCL,"521",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54402,U2,"2297",AGP,"1230",SEN,"508",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54403,U2,"2297",AGP,"1230",STN,"548",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,airport,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279,airport
54409,U2,"2297",AJA,"1324",LGW,"502",,0,"320",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Ajaccio-Napoléon Bonaparte Airport,Ajaccio,France,41.9235992431641,8.8029203414917,airport
54411,U2,"2297",ALC,"1212",BFS,"465",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54412,U2,"2297",ALC,"1212",BRS,"490",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54414,U2,"2297",ALC,"1212",EDI,"535",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54415,U2,"2297",ALC,"1212",GLA,"534",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54417,U2,"2297",ALC,"1212",LGW,"502",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54418,U2,"2297",ALC,"1212",LPL,"491",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54419,U2,"2297",ALC,"1212",LTN,"492",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54420,U2,"2297",ALC,"1212",MAN,"478",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54421,U2,"2297",ALC,"1212",NCL,"521",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54422,U2,"2297",ALC,"1212",SEN,"508",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,airport,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877,airport
54423,U2,"2297",AMS,"580",BFS,"465",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54425,U2,"2297",AMS,"580",BRS,"490",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54427,U2,"2297",AMS,"580",EDI,"535",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54429,U2,"2297",AMS,"580",GLA,"534",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54431,U2,"2297",AMS,"580",LGW,"502",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54433,U2,"2297",AMS,"580",LPL,"491",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54434,U2,"2297",AMS,"580",LTN,"492",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54435,U2,"2297",AMS,"580",MAN,"478",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54437,U2,"2297",AMS,"580",NCL,"521",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54439,U2,"2297",AMS,"580",SEN,"508",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54440,U2,"2297",AMS,"580",STN,"548",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,airport,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,airport
54443,U2,"2297",ATH,"3941",EDI,"535",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695,airport
54447,U2,"2297",ATH,"3941",LGW,"502",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695,airport
54448,U2,"2297",ATH,"3941",MAN,"478",,0,"320",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695,airport
54453,U2,"2297",AYT,"1688",LGW,"502",,0,320 319,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Antalya International Airport,Antalya,Turkey,36.898701,30.800501,airport
54454,U2,"2297",AYT,"1688",MAN,"478",,0,"320",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,airport,Antalya International Airport,Antalya,Turkey,36.898701,30.800501,airport
54455,U2,"2297",BCN,"1218",BFS,"465",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,airport
54456,U2,"2297",BCN,"1218",BRS,"490",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,airport,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,airport
54460,U2,"2297",BCN,"1218",LGW,"502",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,airport,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,airport
54461,U2,"2297",BCN,"1218",LPL,"491",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,airport,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,airport
54462,U2,"2297",BCN,"1218",LTN,"492",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,airport,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,airport
54466,U2,"2297",BCN,"1218",NCL,"521",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,airport,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,airport
54467,U2,"2297",BCN,"1218",SEN,"508",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,airport,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846,airport
54480,U2,"2297",BFS,"465",BHX,"469",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728,airport,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport
54481,U2,"2297",BFS,"465",BRS,"490",,0,"319",United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,airport,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport
54483,U2,"2297",BFS,"465",EDI,"535",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,airport,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport
54485,U2,"2297",BFS,"465",GLA,"534",,0,319 320,United Kingdom,airport,routes-to-uk-filtered,/home/kieran/github/land-air-sea/datasets/openFlights/qgis/routes-to-uk.geojson|geometrytype=None|uniqueGeometryType=yes,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,airport,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,airport
