uid,equipment,source_name,source_city,source_country,source_lat,source_long
36705,767 76W,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
36806,767,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802
36884,F50 ARJ,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722
36896,76W,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998
37023,320 319,Malta International Airport,Malta,Malta,35.857498,14.4775
37024,320,Malta International Airport,Malta,Malta,35.857498,14.4775
37029,320,Malta International Airport,Malta,Malta,35.857498,14.4775
37032,320,Malta International Airport,Malta,Malta,35.857498,14.4775
37035,320,Malta International Airport,Malta,Malta,35.857498,14.4775
37041,320 319,Malta International Airport,Malta,Malta,35.857498,14.4775
37042,320 319,Malta International Airport,Malta,Malta,35.857498,14.4775
37045,320,Malta International Airport,Malta,Malta,35.857498,14.4775
37048,319,Malta International Airport,Malta,Malta,35.857498,14.4775
37049,320,Malta International Airport,Malta,Malta,35.857498,14.4775
37285,772,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.31923997402,36.9277992249
37395,777,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
37424,AB6 777,Kuwait International Airport,Kuwait,Kuwait,29.2266006469727,47.9688987731934
37922,DH4,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.2044444
38131,CR9,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
38139,CR9,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
38144,320 CR9,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
38146,319 CR9,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
38151,CR9,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
38175,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
38176,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
38181,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
38184,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
38186,763 752 777,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
38188,752,Newark Liberty International Airport,Newark,United States,40.6925010681152,-74.168701171875
38212,735,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
38228,733 319 32A 321 320,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
38261,321 32A 320 319,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
38304,E90,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
38307,32A 319 320 321 733,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
38316,319 321 32A 320 733,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556
38437,752 777,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292
38442,763 788,George Bush Intercontinental Houston Airport,Houston,United States,29.9843997955322,-95.3414001464844
38479,777,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
38561,E95,Munich Airport,Munich,Germany,48.353802,11.7861
38622,320 321 319,Munich Airport,Munich,Germany,48.353802,11.7861
38629,319 320,Munich Airport,Munich,Germany,48.353802,11.7861
38714,763,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
38757,777,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375
38846,763,Edmonton International Airport,Edmonton,Canada,53.3097000122,-113.580001831
38847,763,Halifax / Stanfield International Airport,Halifax,Canada,44.8807983398,-63.5085983276
38849,763,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,45.3224983215332,-75.6691970825195
38854,77W,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.4706001282,-73.7407989502
38858,77W,Vancouver International Airport,Vancouver,Canada,49.193901062,-123.183998108
38861,333,Calgary International Airport,Calgary,Canada,51.113899231,-114.019996643
38862,319,St. John's International Airport,St. John's,Canada,47.618598938,-52.7518997192
38867,763 77L 77W 333,Lester B. Pearson International Airport,Toronto,Canada,43.6772003174,-79.6305999756
39049,320,Tripoli International Airport,Tripoli,Libya,32.6635017395,13.1590003967
39052,320,Tripoli International Airport,Tripoli,Libya,32.6635017395,13.1590003967
39155,734 E95,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434
39212,733,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
39213,73C,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
39214,73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
39215,73H 738,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
39216,75W 752,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
39217,752 75W 73H,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
39218,752 75W,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
39219,733,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39220,733,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39221,733,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39222,733 73H,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39223,73H 738,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39224,73H 733 752 75W,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39225,752 75W 733,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39226,733 73C,Málaga Airport,Malaga,Spain,36.6749000549316,-4.49911022186279
39227,733,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39228,733 73C,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39229,733,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39230,733 73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39231,738 733 73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39232,75W 733 752 73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39233,75W 733 73H,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39234,73C 733 752 75W,Alicante International Airport,Alicante,Spain,38.2821998596191,-0.55815601348877
39235,733,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
39236,73H,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
39237,733,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
39238,738 733 73H,Barcelona International Airport,Barcelona,Spain,41.2971,2.07846
39248,73H,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
39249,73H,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
39250,752,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
39251,73H 738,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
39252,752,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
39260,733,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
39261,733,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
39262,733,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
39263,733,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
39264,733,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
39265,733,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
39266,733,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
39267,733,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
39268,733,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
39269,733,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
39270,733,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
39271,733,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
39272,733,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
39273,73C,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
39274,73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
39275,73H,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
39276,73H 75W,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
39277,752 73H 75W,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
39278,752,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
39279,733,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
39310,733,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39311,733,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39312,733,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39313,733,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39314,738 73H,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39315,733 73H 752,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39316,738 752 75W,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39317,733 73C,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
39318,738,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
39319,733,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
39320,73H 733,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
39321,73C,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
39322,733,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
39323,73H,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
39324,75W 733,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
39325,738,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
39326,733,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
39327,73H,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
39344,73H,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
39345,73H,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
39346,75W 73H,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
39347,75W 738,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
39348,752,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
39349,733,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
39350,738 73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
39351,733 73H,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
39352,733 73H 738 75W,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
39353,733,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
39354,733,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
39355,733,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
39356,73H,Kos Airport,Kos,Greece,36.7933006286621,27.0916996002197
39357,75W,Kos Airport,Kos,Greece,36.7933006286621,27.0916996002197
39358,733,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
39391,75W,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
39392,73H 75W,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
39393,73H,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
39394,738,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
39395,752,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
39396,73H 752,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
39397,752,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
39398,733,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
39399,733,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
39400,733,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
39401,733,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
39402,733,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
39438,733,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
39439,733,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
39440,733,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
39441,733,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
39442,733 738 73H,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
39443,733 73C,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
39444,733,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
39445,733,Nice-Côte d'Azur Airport,Nice,France,43.6584014893,7.21586990356
39468,73H,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
39469,73H,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
39470,752 75W,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
39471,73H 75W,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
39472,752,Paphos International Airport,Paphos,Cyprus,34.7179985046387,32.4856986999512
39473,733,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39474,73C,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39475,733,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39476,733 73H,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39477,73H 738,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39478,752 733 73H 75W,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39479,75W 73H 752,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39480,752 733,Palma De Mallorca Airport,Palma de Mallorca,Spain,39.551700592,2.73881006241
39481,733,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
39482,733,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
39483,733,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
39484,733,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
39485,73C 733,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
39486,733,Pisa International Airport,Pisa,Italy,43.683899,10.3927
39487,733,Pisa International Airport,Pisa,Italy,43.683899,10.3927
39488,733,Pisa International Airport,Pisa,Italy,43.683899,10.3927
39489,733,Pula Airport,Pula,Croatia,44.8935012817383,13.9222002029419
39490,733,Reus Air Base,Reus,Spain,41.1473999023438,1.16717004776001
39491,733,Reus Air Base,Reus,Spain,41.1473999023438,1.16717004776001
39492,733,Reus Air Base,Reus,Spain,41.1473999023438,1.16717004776001
39493,73H,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
39494,73H,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
39495,752,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
39496,752,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
39497,752,Diagoras Airport,Rhodos,Greece,36.4053993225098,28.0862007141113
39498,733,Split Airport,Split,Croatia,43.5388984680176,16.2980003356934
39499,733,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
39500,73C,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
39501,73H,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
39502,738 73H,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
39503,752 73H,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
39504,75W 73H,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
39505,752,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289
39506,733,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382
39507,733,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
39508,733,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
39509,733 738,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
39510,733 73C,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
39511,733,Vienna International Airport,Vienna,Austria,48.110298156738,16.569700241089
39512,73H,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,37.7509,20.8843
39513,738,"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,37.7509,20.8843
39570,AR1,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667
39626,AR1,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
39628,320 319,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
39744,100 AR1,Zürich Airport,Zurich,Switzerland,47.464699,8.54917
39783,AR1,Zürich Airport,Zurich,Switzerland,47.464699,8.54917
39785,320 321 32A,Zürich Airport,Zurich,Switzerland,47.464699,8.54917
39793,100 320 AR1,Zürich Airport,Zurich,Switzerland,47.464699,8.54917
39882,772 763,Ben Gurion International Airport,Tel-aviv,Israel,32.0113983154297,34.8866996765137
39883,738,Ben Gurion International Airport,Tel-aviv,Israel,32.0113983154297,34.8866996765137
40069,320 332,Beirut Rafic Hariri International Airport,Beirut,Lebanon,33.8208999633789,35.4883995056152
40565,777,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002
40578,321,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956
40590,777,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015
40661,380,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,2.745579957962,101.70999908447
40715,777,Miami International Airport,Miami,United States,25.7931995391846,-80.2906036376953
40775,763,Raleigh Durham International Airport,Raleigh-durham,United States,35.8776016235352,-78.7874984741211
40997,343,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,-20.430201,57.683601
41216,333 738,Cairo International Airport,Cairo,Egypt,30.1219005584717,31.4055995941162
41220,738,Cairo International Airport,Cairo,Egypt,30.1219005584717,31.4055995941162
41309,738,Luxor International Airport,Luxor,Egypt,25.671,32.7066
41349,737 F70,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389
42138,332,Shanghai Pudong International Airport,Shanghai,China,31.1434001922607,121.805000305176
42916,77W,Tokyo Haneda International Airport,Tokyo,Japan,35.552299,139.779999
43062,320 321 319,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
43145,346,Narita International Airport,Tokyo,Japan,35.7647018433,140.386001587
43283,734,Warsaw Chopin Airport,Warsaw,Poland,52.1656990051,20.9671001434
43954,773,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971
44029,777,San Francisco International Airport,San Francisco,United States,37.6189994812012,-122.375
44220,321,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695
44225,320,Eleftherios Venizelos International Airport,Athens,Greece,37.9364013672,23.9444999695
44730,320 321,Vienna International Airport,Vienna,Austria,48.110298156738,16.569700241089
44843,320,Rijeka Airport,Rijeka,Croatia,45.2168998718262,14.5703001022339
44855,320,Split Airport,Split,Croatia,43.5388984680176,16.2980003356934
44856,320,Split Airport,Split,Croatia,43.5388984680176,16.2980003356934
44885,319 320,Zagreb Airport,Zagreb,Croatia,45.7429008484,16.0687999725
45045,77L,Incheon International Airport,Seoul,South Korea,37.4691009521484,126.450996398926
45390,738,Adnan Menderes International Airport,Izmir,Turkey,38.2924003601,27.156999588
45573,738,Sabiha Gökçen International Airport,Istanbul,Turkey,40.898601532,29.3092002869
45783,777,Benazir Bhutto International Airport,Islamabad,Pakistan,33.616699,73.099197
45794,310,Benazir Bhutto International Airport,Islamabad,Pakistan,33.616699,73.099197
45796,777,Benazir Bhutto International Airport,Islamabad,Pakistan,33.616699,73.099197
45797,777,Benazir Bhutto International Airport,Islamabad,Pakistan,33.616699,73.099197
45834,777,Jinnah International Airport,Karachi,Pakistan,24.9065,67.160797
45871,777,Alama Iqbal International Airport,Lahore,Pakistan,31.5216007232666,74.4036026000977
45872,777,Alama Iqbal International Airport,Lahore,Pakistan,31.5216007232666,74.4036026000977
46197,773,Ninoy Aquino International Airport,Manila,Philippines,14.5086,121.019997
46313,73H E90 735 73N,Boryspil International Airport,Kiev,Ukraine,50.3450012207031,30.8946990966797
46885,77W,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
46893,77W 77L,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
46899,77W 388,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
46900,388,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
46901,77W 388,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
46906,77W,Dubai International Airport,Dubai,United Arab Emirates,25.2527999878,55.3643989563
47412,333 788 77W 346 332 77L,Hamad International Airport,Doha,Qatar,25.273056,51.608056
47417,332 333,Hamad International Airport,Doha,Qatar,25.273056,51.608056
47950,330 321,Queen Alia International Airport,Amman,Jordan,31.7226009369,35.9931983948
48068,733,Iaşi Airport,Iasi,Romania,47.1785011291504,27.6205997467041
48104,318,Henri Coandă International Airport,Bucharest,Romania,44.5711111,26.085
48398,319,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
48399,319 321,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
48431,320,João Paulo II Airport,Ponta Delgada,Portugal,37.7411994934,-25.6979007721
48867,332 343,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246
48928,319,Munich Airport,Munich,Germany,48.353802,11.7861
49573,AT7,Guernsey Airport,Guernsey,Guernsey,49.435001373291,-2.60196995735168
49576,AT4,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
49580,AT5,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
49581,J32,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
49734,717,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
49744,717 73G 73H,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
49759,73W 73H 736 73G 717,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
49764,736 717 73H 73W,Stockholm-Arlanda Airport,Stockholm,Sweden,59.651901245117,17.918600082397
49805,DH4 DH3,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125
49811,736,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125
49847,CR9 CR2,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
49855,CR9 319 320,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
49881,CR9,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
49883,321 320 CR9,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
49889,320 321 319 717 CR9,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
49893,CR2,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
49963,73H 73W 736,Gothenburg-Landvetter Airport,Gothenborg,Sweden,57.662799835205,12.279800415039
50055,736 73W 73H,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
50074,73W,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
50089,73G 738 73H 736 73W,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
50092,738 736,Oslo Lufthavn,Oslo,Norway,60.121,11.0502
50137,736 73G,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
50142,738 73W,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
50144,73W 73G 736 738 73H,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
50145,DH4,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
50223,AR1 DH4,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
50231,ER4,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
50244,319 AR1,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
50262,319 AR1,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
50268,319 AR1 DH4,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
50275,ER4,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
50502,77W,Munich Airport,Munich,Germany,48.353802,11.7861
50578,77W 388,Singapore Changi Airport,Singapore,Singapore,1.35019,103.994003
50701,319,Erfurt Airport,Erfurt,Germany,50.9798011779785,10.9581003189087
50737,73G,Priština International Airport,Pristina,Serbia,42.5728,21.035801
50747,ER4,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382
50748,ER4,Toulouse-Blagnac Airport,Toulouse,France,43.629101,1.36382
51106,320 333 321,Sheremetyevo International Airport,Moscow,Russia,55.972599,37.4146
51426,777 773,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502
51430,777,King Abdulaziz International Airport,Jeddah,Saudi Arabia,21.6796,39.156502
51558,777,King Khaled International Airport,Riyadh,Saudi Arabia,24.9575996398926,46.6987991333008
51652,D38,Bern Belp Airport,Bern,Switzerland,46.914100647,7.49714994431
51781,ER3 J41,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
51782,ER4,Stavanger Airport Sola,Stavanger,Norway,58.876701354,5.6377801895
51787,752,Ashgabat International Airport,Ashkhabad,Turkmenistan,37.986801,58.361
51793,752,Ashgabat International Airport,Ashkhabad,Turkmenistan,37.986801,58.361
51840,321,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51841,752,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51842,320,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51843,321,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51844,752,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51845,752 753,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51846,753 321,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51847,752,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052
51848,752,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
51849,752,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
51850,753 752 332,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
51851,321,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
51865,321,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
51873,332,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
51874,332,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
51875,321,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
51876,752,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
51877,320,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
51878,752,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
51879,752 321 753,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
51880,332 321 763,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
51881,752,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
