uid,equipment,dest_name,dest_city,dest_country,dest_lat,dest_long
28253,738,Glasgow Prestwick Airport,Prestwick,United Kingdom,55.5093994140625,-4.586669921875
28256,738,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404
28262,738,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404
28271,738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
28276,738,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404
28281,738,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404
29905,332 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
30144,BNT,Southampton Airport,Southampton,United Kingdom,50.9502983093262,-1.35679996013641
30149,AT7,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
30151,AT7,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
30153,E95 AT7,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
30154,AT7,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
30155,AT7,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404
30157,AT7,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404
32094,757,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32188,320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32196,320,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
32201,E90,London City Airport,London,United Kingdom,51.505299,0.055278
32202,319 734 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32221,320,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
32225,319 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32243,777,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32249,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32252,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32255,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32257,788,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32259,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32281,320,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
32289,320,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
32310,320 319 734,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32311,320 319 321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32363,777,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32365,777,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32376,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32389,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32397,777 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32413,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32414,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32434,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32443,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32446,77W 744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32468,777 788,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32489,320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32504,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32507,E90,London City Airport,London,United Kingdom,51.505299,0.055278
32522,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32523,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32529,E70 E90,London City Airport,London,United Kingdom,51.505299,0.055278
32530,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32541,318,London City Airport,London,United Kingdom,51.505299,0.055278
32542,744 77W 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32544,757,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
32550,777,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32551,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32553,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32554,744 77W 388,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32559,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32704,E90,London City Airport,London,United Kingdom,51.505299,0.055278
32707,321 320 345 333 342,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32765,777,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32773,744 77W 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32816,763 777 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32818,763,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
32833,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32845,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32854,777 767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32855,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32868,E90,London City Airport,London,United Kingdom,51.505299,0.055278
32869,319 320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32896,763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32901,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32914,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32915,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32916,744 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
32953,320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32966,777,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
32976,777,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
33004,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
33007,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
33008,744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
33009,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
33010,788 744,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
33188,737,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
33206,320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
33438,AB6,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
33757,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
34311,773,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
34594,773,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
34759,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
35345,319 733,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
35737,757,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
35817,757,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
35963,77W,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
36151,320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616
36176,EMJ 737 F70,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
36187,EMJ 737,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
36195,EMJ,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
36208,F70,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
36216,737 EMJ,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
36224,EMJ 737,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
36235,F70,Humberside Airport,Humberside,United Kingdom,53.5744018554688,-0.350832998752594
36251,F70 EMJ,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
36253,ARJ,London City Airport,London,United Kingdom,51.505299,0.055278
36255,737 F70 EMJ,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
36264,737 EMJ F70,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
36266,F70,Durham Tees Valley Airport,Teesside,United Kingdom,54.5092010498047,-1.42940998077393
36272,EMJ 737,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
36276,F70,Norwich International Airport,Norwich,United Kingdom,52.6758003235,1.28278005123
36401,764 77L 76W,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
36404,76W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
36507,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
36598,76W 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
36705,767 76W,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
36806,767,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
36884,F50 ARJ,London City Airport,London,United Kingdom,51.505299,0.055278
36896,76W,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
37023,320 319,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
37024,320,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
37029,320,Cardiff International Airport,Cardiff,United Kingdom,51.3967018127441,-3.34332990646362
37032,320,Exeter International Airport,Exeter,United Kingdom,50.7344017028809,-3.41388988494873
37035,320,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
37041,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
37042,320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
37045,320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
37048,319,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
37049,320,Norwich International Airport,Norwich,United Kingdom,52.6758003235,1.28278005123
37285,772,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
37395,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
37424,AB6 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
37922,DH4,London City Airport,London,United Kingdom,51.505299,0.055278
38131,CR9,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
38139,CR9,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
38144,320 CR9,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38146,319 CR9,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
38151,CR9,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
38175,752,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
38176,752,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
38181,752,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
38184,752,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
38186,763 752 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38188,752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
38212,735,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512
38228,733 319 32A 321 320,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
38261,321 32A 320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
38304,E90,London City Airport,London,United Kingdom,51.505299,0.055278
38307,32A 319 320 321 733,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38316,319 321 32A 320 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
38437,752 777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38442,763 788,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38479,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38561,E95,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
38622,320 321 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38629,319 320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
38714,763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38757,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38846,763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38847,763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38849,763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38854,77W,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38858,77W,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38861,333,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38862,319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
38867,763 77L 77W 333,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39049,320,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39052,320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39155,734 E95,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39212,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39213,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39214,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39215,73H 738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39216,75W 752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39217,752 75W 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39218,752 75W,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39219,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39220,733,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39221,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39222,733 73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39223,73H 738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39224,73H 733 752 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39225,752 75W 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39226,733 73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39227,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39228,733 73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39229,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39230,733 73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39231,738 733 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39232,75W 733 752 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39233,75W 733 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39234,73C 733 752 75W,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39235,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39236,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39237,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39238,738 733 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39248,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39249,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39250,752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39251,73H 738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39252,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39260,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39261,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39262,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39263,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39264,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39265,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39266,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39267,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39268,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39269,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39270,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39271,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39272,733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39273,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39274,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39275,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39276,73H 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39277,752 73H 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39278,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39279,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39310,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39311,733,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39312,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39313,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39314,738 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39315,733 73H 752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39316,738 752 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39317,733 73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39318,738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39319,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39320,73H 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39321,73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39322,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39323,73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39324,75W 733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39325,738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39326,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39327,73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39344,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39345,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39346,75W 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39347,75W 738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39348,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39349,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39350,738 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39351,733 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39352,733 73H 738 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39353,733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39354,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39355,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39356,73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39357,75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39358,733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39391,75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39392,73H 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39393,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39394,738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39395,752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39396,73H 752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39397,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39398,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39399,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39400,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39401,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39402,733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39438,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39439,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39440,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39441,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39442,733 738 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39443,733 73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39444,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39445,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39468,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39469,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39470,752 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39471,73H 75W,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39472,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39473,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39474,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39475,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39476,733 73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39477,73H 738,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39478,752 733 73H 75W,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39479,75W 73H 752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39480,752 733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39481,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39482,733,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39483,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39484,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39485,73C 733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39486,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39487,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39488,733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39489,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39490,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39491,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39492,733,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39493,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39494,73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39495,752,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39496,752,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39497,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39498,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39499,733,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
39500,73C,Blackpool International Airport,Blackpool,United Kingdom,53.7717018127441,-3.02860999107361
39501,73H,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094
39502,738 73H,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
39503,752 73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39504,75W 73H,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39505,752,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39506,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39507,733,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
39508,733,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39509,733 738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39510,733 73C,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849
39511,733,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39512,73H,Leeds Bradford Airport,Leeds,United Kingdom,53.8658981323242,-1.66057002544403
39513,738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39570,AR1,London City Airport,London,United Kingdom,51.505299,0.055278
39626,AR1,London City Airport,London,United Kingdom,51.505299,0.055278
39628,320 319,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39744,100 AR1,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
39783,AR1,London City Airport,London,United Kingdom,51.505299,0.055278
39785,320 321 32A,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39793,100 320 AR1,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
39882,772 763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
39883,738,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616
40069,320 332,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
40565,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
40578,321,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
40590,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
40661,380,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
40715,777,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
40775,763,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
40997,343,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
41216,333 738,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941
41220,738,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
