uid,equipment,dest_name,dest_city,dest_country,dest_lat,dest_long,source_name,source_city,source_country,source_lat,source_long
54493,319 320,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
54495,319 320,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924
54496,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Bergen Airport Flesland,Bergen,Norway,60.29339981,5.218140125
54497,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Birmingham International Airport,Birmingham,United Kingdom,52.4538993835,-1.74802994728
54500,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Bastia-Poretta Airport,Bastia,France,42.5527000427246,9.48373031616211
54505,"319",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Bilbao Airport,Bilbao,Spain,43.3011016845703,-2.91060996055603
54506,320 319,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Bilbao Airport,Bilbao,Spain,43.3011016845703,-2.91060996055603
54508,"320",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
54509,"320",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
54510,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
54511,"319",Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
54512,"319",London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Milas Bodrum International Airport,Bodrum,Turkey,37.2505989075,27.6643009186
54514,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Bologna Guglielmo Marconi Airport,Bologna,Italy,44.5354,11.2887
54516,319 320,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Bordeaux-Mérignac Airport,Bordeaux,France,44.8283004761,-0.715556025505
54520,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Bordeaux-Mérignac Airport,Bordeaux,France,44.8283004761,-0.715556025505
54523,"319",London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Bordeaux-Mérignac Airport,Bordeaux,France,44.8283004761,-0.715556025505
54529,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Bari Karol Wojtyła Airport,Bari,Italy,41.138901,16.760599
54535,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
54542,320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
54547,"319",Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
54550,"319",Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
54557,319 320,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909
54569,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Brussels Airport,Brussels,Belgium,50.9014015198,4.48443984985
54590,320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667
54598,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667
54602,320 319,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667
54624,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
54625,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093
54630,"319",London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Cagliari Elmas Airport,Cagliari,Italy,39.251499,9.05428
54636,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
54641,319 320,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
54646,"319",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
54647,"319",Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
54649,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
54651,319 320,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
54652,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Charles de Gaulle International Airport,Paris,France,49.012798,2.55
54663,"320",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
54664,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
54665,"320",London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
54666,"320",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.6018981933594,19.9116992950439
54667,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Cologne Bonn Airport,Cologne,Germany,50.8658981323,7.1427397728
54668,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Chania International Airport,Chania,Greece,35.5317001342773,24.1497001647949
54672,"319",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
54675,"319",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
54679,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
54680,319 320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
54682,319 320,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329
54688,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
54689,320 319,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
54690,"319",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
54693,"320",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
54695,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
54696,"319",London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Dubrovnik Airport,Dubrovnik,Croatia,42.5614013671875,18.2681999206543
54697,"320",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
54698,320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
54699,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
54700,"320",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
54701,319 320,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
54702,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Domodedovo International Airport,Moscow,Russia,55.4087982177734,37.9062995910645
54703,319 320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Domodedovo International Airport,Moscow,Russia,55.4087982177734,37.9062995910645
54705,"319",London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Dortmund Airport,Dortmund,Germany,51.5182991028,7.61223983765
54706,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678
54710,319 320,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
54712,320 319,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
54723,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
54725,320 319,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
54735,"319",Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
54736,320 319,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954
54739,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Kefallinia Airport,Keffallinia,Greece,38.1200981140137,20.5004997253418
54740,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54741,319 320,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54743,"319",Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54745,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54746,320 319,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54747,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54748,319 320,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54750,"319",Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,Faro Airport,Faro,Portugal,37.0144004822,-7.96590995789
54754,"320",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
54759,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
54772,"320",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
54773,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Madeira Airport,Funchal,Portugal,32.697899,-16.7745
54775,319 320,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
54777,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
54778,"319",Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Fuerteventura Airport,Fuerteventura,Spain,28.4526996612549,-13.8638000488281
54779,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Gibraltar Airport,Gibraltar,Gibraltar,36.1511993408,-5.34965991974
54783,319 320,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
54784,"319",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
54789,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
54790,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
54792,319 320,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922
54806,320 319,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
54813,319 320,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
54820,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
54823,319 320,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
54824,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
54826,319 320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
54837,"319",Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445312,6.10895013809204
54849,"319",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
54851,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
54852,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
54853,320 319,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869
54859,"320",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
54860,"320",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
54862,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
54863,"320",London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
54864,319 320,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589
54868,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Hurghada International Airport,Hurghada,Egypt,27.1783008575439,33.7994003295898
54870,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
54871,320 319,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
54873,"319",Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
54874,320 319,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Ibiza Airport,Ibiza,Spain,38.8728981018,1.37311995029
54875,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Innsbruck Airport,Innsbruck,Austria,47.260201,11.344
54876,"319",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144
54877,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144
54878,"319",London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144
54879,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
54880,"319",Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Isle of Man Airport,Isle Of Man,Isle of Man,54.0833015441895,-4.6238899230957
54881,"319",Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
54882,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
54883,"319",Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
54884,"319",Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
54885,"319",Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,Jersey Airport,Jersey,Jersey,49.2079010009766,-2.1955099105835
54887,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Mikonos Airport,Mykonos,Greece,37.4351005554199,25.3481006622314
54888,"320",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Mikonos Airport,Mykonos,Greece,37.4351005554199,25.3481006622314
54890,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Santorini Airport,Thira,Greece,36.3992004394531,25.4792995452881
54891,"320",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Santorini Airport,Thira,Greece,36.3992004394531,25.4792995452881
54892,320 319,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
54894,"319",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
54895,"319",London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
54896,320 319,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357056
54897,"320",Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,Kos Airport,Kos,Greece,36.7933006286621,27.0916996002197
54898,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Kos Airport,Kos,Greece,36.7933006286621,27.0916996002197
54899,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Kalamata Airport,Kalamata,Greece,37.0682983398438,22.0254993438721
54900,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
54901,"319",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
54904,319 320,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
54905,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
54906,"319",Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
54907,"319",Southend Airport,Southend,United Kingdom,51.5713996887207,0.695555984973907,Kraków John Paul II International Airport,Krakow,Poland,50.077702,19.7848
54909,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
54910,"320",Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Larnaca International Airport,Larnaca,Cyprus,34.8750991821289,33.6249008178711
54912,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Almería International Airport,Almeria,Spain,36.8438987731934,-2.3701000213623
54913,"319",Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
54924,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
54944,320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
54951,319 320,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
54958,"319",Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
54983,"319",Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278
55019,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Milano Linate Airport,Milan,Italy,45.445099,9.27674
55024,"320",Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
55027,319 320,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
55030,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
55031,319 320,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
55032,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592
55039,"319",London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,46.223701,14.4576
55041,"320",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Gran Canaria Airport,Gran Canaria,Spain,27.9319000244141,-15.3865995407104
55047,320 319,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207
55064,319 320,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.2019004821777,-2.19777989387512,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616
55069,319 320,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616
55076,320 319,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616
55078,319 320,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616
55083,"319",Inverness Airport,Inverness,United Kingdom,57.5424995422363,-4.0475001335144,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616
55098,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233333,6.2044444
55109,"319",Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111
55111,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111
55118,319 320,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Lyon Saint-Exupéry Airport,Lyon,France,45.725556,5.081111
55122,320 319,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
55125,319 320,Edinburgh Airport,Edinburgh,United Kingdom,55.9500007629395,-3.37249994277954,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
55127,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
55129,320 319,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.3335990905762,-2.8497200012207,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
55130,319 320,London Luton Airport,London,United Kingdom,51.874698638916,-0.368333011865616,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain,40.471926,-3.56264
55134,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Menorca Airport,Menorca,Spain,39.8625984191895,4.21864986419678
55140,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582
55167,319 320,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
55168,319 320,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,San Javier Airport,Murcia,Spain,37.7750015258789,-0.812389016151428
55169,"319",Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.21582984924,Malta International Airport,Malta,Malta,35.857498,14.4775
55170,320 319,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Malta International Airport,Malta,Malta,35.857498,14.4775
55171,"320",Manchester Airport,Manchester,United Kingdom,53.3536987304688,-2.27495002746582,Malta International Airport,Malta,Malta,35.857498,14.4775
55172,320 319,Newcastle Airport,Newcastle,United Kingdom,55.0374984741211,-1.69166994094849,Malta International Airport,Malta,Malta,35.857498,14.4775
55174,"319",London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Montpellier-Méditerranée Airport,Montpellier,France,43.5761985778809,3.96301007270813
